,tig1,tig1len,tig1_freq,dir2,tig2,tig2len,tig2_freq,dir2,n_barcodes
3617,tig00000812_pilon_pilon,66197,29,r,tig00003616_pilon_pilon,75107,11,f,1
3618,tig00003620_pilon_pilon,41318,5,f,tig00000327_pilon_pilon,108590,35,f,1
3619,tig00000327_pilon_pilon,108590,35,r,tig00003620_pilon_pilon,41318,5,r,1
3620,tig00003620_pilon_pilon,41318,5,r,tig00001296_pilon_pilon,6387966,65,f,1
3621,tig00001296_pilon_pilon,6387966,65,r,tig00003620_pilon_pilon,41318,5,f,1
3622,tig00003620_pilon_pilon,41318,5,f,tig00001800_pilon_pilon,62109,29,f,1
3623,tig00001800_pilon_pilon,62109,29,r,tig00003620_pilon_pilon,41318,5,r,1
3624,tig00003634_pilon_pilon,56056,21,r,tig00007865_pilon_pilon,424086,67,f,1
3625,tig00007865_pilon_pilon,424086,67,r,tig00003634_pilon_pilon,56056,21,f,1
3626,tig00003634_pilon_pilon,56056,21,r,tig00000036_pilon_pilon,82945,15,r,1
3627,tig00000036_pilon_pilon,82945,15,f,tig00003634_pilon_pilon,56056,21,f,1
3628,tig00003634_pilon_pilon,56056,21,r,tig00001698_pilon_pilon,63040,21,r,1
3629,tig00001698_pilon_pilon,63040,21,f,tig00003634_pilon_pilon,56056,21,f,1
3630,tig00003634_pilon_pilon,56056,21,f,tig00001755_pilon_pilon,1239263,59,r,1
3631,tig00001755_pilon_pilon,1239263,59,f,tig00003634_pilon_pilon,56056,21,r,1
3632,tig00000238_pilon_pilon,65155,11,f,tig00007647_pilon_pilon,1248790,5,r,1
3633,tig00007647_pilon_pilon,1248790,5,f,tig00000238_pilon_pilon,65155,11,r,1
3634,tig00000238_pilon_pilon,65155,11,r,tig00001098_pilon_pilon,72382,23,r,1
3635,tig00001098_pilon_pilon,72382,23,f,tig00000238_pilon_pilon,65155,11,f,1
3636,tig00000238_pilon_pilon,65155,11,f,tig00001750_pilon_pilon,127068,25,r,1
3637,tig00001750_pilon_pilon,127068,25,f,tig00000238_pilon_pilon,65155,11,r,1
3638,tig00000238_pilon_pilon,65155,11,f,tig00001808_pilon_pilon,40671,21,r,1
3639,tig00001808_pilon_pilon,40671,21,f,tig00000238_pilon_pilon,65155,11,r,1
3640,tig00003638_pilon_pilon,46402,1,f,tig00001253_pilon_pilon,94115,37,f,1
3641,tig00001253_pilon_pilon,94115,37,r,tig00003638_pilon_pilon,46402,1,r,1
3642,tig00003643_pilon_pilon,42448,3,f,tig00000688_pilon_pilon,22691931,71,f,1
3643,tig00000688_pilon_pilon,22691931,71,r,tig00003643_pilon_pilon,42448,3,r,1
3644,tig00003643_pilon_pilon,42448,3,f,tig00001123_pilon_pilon,719825,53,r,1
3645,tig00001123_pilon_pilon,719825,53,f,tig00003643_pilon_pilon,42448,3,r,1
3646,tig00000239_pilon_pilon,92653,27,r,tig00007773_pilon_pilon,344239,147,r,1
3647,tig00007773_pilon_pilon,344239,147,f,tig00000239_pilon_pilon,92653,27,f,1
3648,tig00000239_pilon_pilon,92653,27,f,tig00007784_pilon_pilon,3885630,49,f,1
3649,tig00007784_pilon_pilon,3885630,49,r,tig00000239_pilon_pilon,92653,27,r,1
3650,tig00000239_pilon_pilon,92653,27,r,tig00000292_pilon_pilon,54284036,113,f,1
3651,tig00000292_pilon_pilon,54284036,113,r,tig00000239_pilon_pilon,92653,27,f,1
3652,tig00000239_pilon_pilon,92653,27,f,tig00000700_pilon_pilon,18104166,29,f,1
3653,tig00000700_pilon_pilon,18104166,29,r,tig00000239_pilon_pilon,92653,27,r,1
3654,tig00000239_pilon_pilon,92653,27,f,tig00000702_pilon_pilon,75847,39,r,1
3655,tig00000702_pilon_pilon,75847,39,f,tig00000239_pilon_pilon,92653,27,r,1
3656,tig00000239_pilon_pilon,92653,27,r,tig00000070_pilon_pilon,102440,29,f,1
3657,tig00000070_pilon_pilon,102440,29,r,tig00000239_pilon_pilon,92653,27,f,1
3658,tig00000239_pilon_pilon,92653,27,f,tig00001147_pilon_pilon,103744,31,r,1
3659,tig00001147_pilon_pilon,103744,31,f,tig00000239_pilon_pilon,92653,27,r,1
3660,tig00000239_pilon_pilon,92653,27,f,tig00001240_pilon_pilon,66105,7,f,1
3661,tig00001240_pilon_pilon,66105,7,r,tig00000239_pilon_pilon,92653,27,r,1
3662,tig00000239_pilon_pilon,92653,27,f,tig00001289_pilon_pilon,6134400,9,f,1
3663,tig00001289_pilon_pilon,6134400,9,r,tig00000239_pilon_pilon,92653,27,r,1
3664,tig00003698_pilon_pilon,60965,37,r,tig00000497_pilon_pilon,60955,23,f,1
3665,tig00000497_pilon_pilon,60955,23,r,tig00003698_pilon_pilon,60965,37,f,1
3666,tig00003698_pilon_pilon,60965,37,r,tig00000558_pilon_pilon,72429,17,f,1
3667,tig00000558_pilon_pilon,72429,17,r,tig00003698_pilon_pilon,60965,37,f,1
3668,tig00003698_pilon_pilon,60965,37,r,tig00000632_pilon_pilon,64264,23,f,1
3669,tig00000632_pilon_pilon,64264,23,r,tig00003698_pilon_pilon,60965,37,f,1
3670,tig00003698_pilon_pilon,60965,37,r,tig00001056_pilon_pilon,111722,39,f,1
3671,tig00001056_pilon_pilon,111722,39,r,tig00003698_pilon_pilon,60965,37,f,1
3672,tig00003698_pilon_pilon,60965,37,r,tig00001516_pilon_pilon,3946750,25,r,1
3673,tig00001516_pilon_pilon,3946750,25,f,tig00003698_pilon_pilon,60965,37,f,1
3674,tig00003698_pilon_pilon,60965,26,r,tig00001783_pilon_pilon,1934608,86,r,12
3675,tig00001783_pilon_pilon,1934608,86,f,tig00003698_pilon_pilon,60965,26,f,12
3676,tig00003698_pilon_pilon,60965,37,r,tig00001788_pilon_pilon,66335,39,f,1
3677,tig00001788_pilon_pilon,66335,39,r,tig00003698_pilon_pilon,60965,37,f,1
3678,tig00003711_pilon_pilon,17432,53,f,tig00000249_pilon_pilon,99533,29,f,1
3679,tig00000249_pilon_pilon,99533,29,r,tig00003711_pilon_pilon,17432,53,r,1
3680,tig00003711_pilon_pilon,17432,53,f,tig00007627_pilon_pilon,66701,23,r,1
3681,tig00007627_pilon_pilon,66701,23,f,tig00003711_pilon_pilon,17432,53,r,1
3682,tig00003711_pilon_pilon,17432,53,f,tig00000281_pilon_pilon,63014,23,f,1
3683,tig00000281_pilon_pilon,63014,23,r,tig00003711_pilon_pilon,17432,53,r,1
3684,tig00003711_pilon_pilon,17432,53,r,tig00007819_pilon_pilon,2442143,61,r,1
3685,tig00007819_pilon_pilon,2442143,61,f,tig00003711_pilon_pilon,17432,53,f,1
3686,tig00003711_pilon_pilon,17432,53,f,tig00000382_pilon_pilon,16605972,41,r,1
3687,tig00000382_pilon_pilon,16605972,41,f,tig00003711_pilon_pilon,17432,53,r,1
3688,tig00003711_pilon_pilon,17432,53,f,tig00000408_pilon_pilon,72089,31,f,1
3689,tig00000408_pilon_pilon,72089,31,r,tig00003711_pilon_pilon,17432,53,r,1
3690,tig00003711_pilon_pilon,17432,53,f,tig00000410_pilon_pilon,71819,31,r,1
3691,tig00000410_pilon_pilon,71819,31,f,tig00003711_pilon_pilon,17432,53,r,1
3692,tig00003711_pilon_pilon,17432,53,f,tig00000414_pilon_pilon,80701,35,r,1
3693,tig00000414_pilon_pilon,80701,35,f,tig00003711_pilon_pilon,17432,53,r,1
3694,tig00003711_pilon_pilon,17432,53,f,tig00000452_pilon_pilon,60427,9,r,1
3695,tig00000452_pilon_pilon,60427,9,f,tig00003711_pilon_pilon,17432,53,r,1
3696,tig00003711_pilon_pilon,17432,53,f,tig00000578_pilon_pilon,103281,27,f,1
3697,tig00000578_pilon_pilon,103281,27,r,tig00003711_pilon_pilon,17432,53,r,1
3698,tig00003711_pilon_pilon,17432,53,f,tig00000581_pilon_pilon,60641,7,r,1
3699,tig00000581_pilon_pilon,60641,7,f,tig00003711_pilon_pilon,17432,53,r,1
3700,tig00003711_pilon_pilon,17432,53,f,tig00000634_pilon_pilon,107434,19,r,1
3701,tig00000634_pilon_pilon,107434,19,f,tig00003711_pilon_pilon,17432,53,r,1
3702,tig00003711_pilon_pilon,17432,53,f,tig00000700_pilon_pilon,18104166,29,r,1
3703,tig00000700_pilon_pilon,18104166,29,f,tig00003711_pilon_pilon,17432,53,r,1
3704,tig00003711_pilon_pilon,17432,53,r,tig00000742_pilon_pilon,85431,31,f,1
3705,tig00000742_pilon_pilon,85431,31,r,tig00003711_pilon_pilon,17432,53,f,1
3706,tig00003711_pilon_pilon,17432,53,r,tig00000795_pilon_pilon,68147,15,r,1
3707,tig00000795_pilon_pilon,68147,15,f,tig00003711_pilon_pilon,17432,53,f,1
3708,tig00003711_pilon_pilon,17432,53,r,tig00000893_pilon_pilon,59383,11,f,1
3709,tig00000893_pilon_pilon,59383,11,r,tig00003711_pilon_pilon,17432,53,f,1
3710,tig00003711_pilon_pilon,17432,53,f,tig00001033_pilon_pilon,44932,7,r,1
3711,tig00001033_pilon_pilon,44932,7,f,tig00003711_pilon_pilon,17432,53,r,1
3712,tig00003711_pilon_pilon,17432,53,f,tig00001039_pilon_pilon,4903480,41,f,1
3713,tig00001039_pilon_pilon,4903480,41,r,tig00003711_pilon_pilon,17432,53,r,1
3714,tig00003711_pilon_pilon,17432,53,r,tig00000095_pilon_pilon,43016977,39,f,1
3715,tig00000095_pilon_pilon,43016977,39,r,tig00003711_pilon_pilon,17432,53,f,1
3716,tig00003711_pilon_pilon,17432,53,f,tig00001245_pilon_pilon,240395,23,f,1
3717,tig00001245_pilon_pilon,240395,23,r,tig00003711_pilon_pilon,17432,53,r,1
3718,tig00003711_pilon_pilon,17432,53,f,tig00001332_pilon_pilon,95279,31,r,1
3719,tig00001332_pilon_pilon,95279,31,f,tig00003711_pilon_pilon,17432,53,r,1
3720,tig00003711_pilon_pilon,17432,53,f,tig00001422_pilon_pilon,94044,59,r,1
3721,tig00001422_pilon_pilon,94044,59,f,tig00003711_pilon_pilon,17432,53,r,1
3722,tig00003711_pilon_pilon,17432,53,f,tig00000123_pilon_pilon,105029,17,r,1
3723,tig00000123_pilon_pilon,105029,17,f,tig00003711_pilon_pilon,17432,53,r,1
3724,tig00003711_pilon_pilon,17432,53,r,tig00000124_pilon_pilon,84161,17,f,1
3725,tig00000124_pilon_pilon,84161,17,r,tig00003711_pilon_pilon,17432,53,f,1
3726,tig00003711_pilon_pilon,17432,53,r,tig00001555_pilon_pilon,98024,27,f,1
3727,tig00001555_pilon_pilon,98024,27,r,tig00003711_pilon_pilon,17432,53,f,1
3728,tig00003712_pilon_pilon,61901,13,r,tig00983156_pilon_pilon,13322192,13,f,1
3729,tig00983156_pilon_pilon,13322192,13,r,tig00003712_pilon_pilon,61901,13,f,1
3730,tig00003712_pilon_pilon,61901,13,r,tig00001349_pilon_pilon,5327262,85,r,1
3731,tig00001349_pilon_pilon,5327262,85,f,tig00003712_pilon_pilon,61901,13,f,1
3732,tig00003712_pilon_pilon,61901,13,r,tig00001634_pilon_pilon,2860632,59,f,1
3733,tig00001634_pilon_pilon,2860632,59,r,tig00003712_pilon_pilon,61901,13,f,1
3734,tig00000240_pilon_pilon,64529,5,r,tig00000407_pilon_pilon,92567,13,f,1
3735,tig00000407_pilon_pilon,92567,13,r,tig00000240_pilon_pilon,64529,5,f,1
3736,tig00000240_pilon_pilon,64529,5,r,tig00000038_pilon_pilon,75614,11,r,1
3737,tig00000038_pilon_pilon,75614,11,f,tig00000240_pilon_pilon,64529,5,f,1
3738,tig00000240_pilon_pilon,64529,5,r,tig00001082_pilon_pilon,73765,19,r,1
3739,tig00001082_pilon_pilon,73765,19,f,tig00000240_pilon_pilon,64529,5,f,1
3740,tig00003722_pilon_pilon,46129,11,r,tig00000708_pilon_pilon,57543,7,r,1
3741,tig00000708_pilon_pilon,57543,7,f,tig00003722_pilon_pilon,46129,11,f,1
3742,tig00003722_pilon_pilon,46129,11,r,tig00001695_pilon_pilon,1594479,9,f,1
3743,tig00001695_pilon_pilon,1594479,9,r,tig00003722_pilon_pilon,46129,11,f,1
3744,tig00003722_pilon_pilon,46129,9,r,tig00001755_pilon_pilon,1239263,57,f,3
3745,tig00001755_pilon_pilon,1239263,57,r,tig00003722_pilon_pilon,46129,9,f,3
3746,tig00000244_pilon_pilon,59286,23,r,tig00007647_pilon_pilon,1248790,5,r,1
3747,tig00007647_pilon_pilon,1248790,5,f,tig00000244_pilon_pilon,59286,23,f,1
3748,tig00000244_pilon_pilon,59286,23,r,tig00007653_pilon_pilon,30674465,33,f,1
3749,tig00007653_pilon_pilon,30674465,33,r,tig00000244_pilon_pilon,59286,23,f,1
3750,tig00000244_pilon_pilon,59286,23,f,tig00983147_pilon_pilon,20501018,11,r,1
3751,tig00983147_pilon_pilon,20501018,11,f,tig00000244_pilon_pilon,59286,23,r,1
3752,tig00000244_pilon_pilon,59286,23,r,tig00000467_pilon_pilon,132789,37,r,1
3753,tig00000467_pilon_pilon,132789,37,f,tig00000244_pilon_pilon,59286,23,f,1
3754,tig00000244_pilon_pilon,59286,23,f,tig00000578_pilon_pilon,103281,27,r,1
3755,tig00000578_pilon_pilon,103281,27,f,tig00000244_pilon_pilon,59286,23,r,1
3756,tig00000244_pilon_pilon,59286,23,f,tig00000870_pilon_pilon,3665955,97,r,1
3757,tig00000870_pilon_pilon,3665955,97,f,tig00000244_pilon_pilon,59286,23,r,1
3758,tig00000244_pilon_pilon,59286,23,r,tig00001317_pilon_pilon,5669104,19,r,1
3759,tig00001317_pilon_pilon,5669104,19,f,tig00000244_pilon_pilon,59286,23,f,1
3760,tig00000244_pilon_pilon,59286,23,r,tig00001437_pilon_pilon,2335674,49,r,1
3761,tig00001437_pilon_pilon,2335674,49,f,tig00000244_pilon_pilon,59286,23,f,1
3762,tig00000245_pilon_pilon,694215,9,r,tig00007576_pilon_pilon,26313613,5,r,1
3763,tig00007576_pilon_pilon,26313613,5,f,tig00000245_pilon_pilon,694215,9,f,1
3764,tig00000245_pilon_pilon,694215,9,f,tig00007708_pilon_pilon,218467,65,f,1
3765,tig00007708_pilon_pilon,218467,65,r,tig00000245_pilon_pilon,694215,9,r,1
3766,tig00000245_pilon_pilon,694215,9,f,tig00983269_pilon_pilon,96750430,15,f,1
3767,tig00983269_pilon_pilon,96750430,15,r,tig00000245_pilon_pilon,694215,9,r,1
3768,tig00000245_pilon_pilon,694215,9,f,tig00000611_pilon_pilon,108655,33,r,1
3769,tig00000611_pilon_pilon,108655,33,f,tig00000245_pilon_pilon,694215,9,r,1
3770,tig00000245_pilon_pilon,694215,9,f,tig00000784_pilon_pilon,85853,51,f,1
3771,tig00000784_pilon_pilon,85853,51,r,tig00000245_pilon_pilon,694215,9,r,1
3772,tig00003859_pilon_pilon,25085,1,f,tig00007778_pilon_pilon,3208402,31,r,1
3773,tig00007778_pilon_pilon,3208402,31,f,tig00003859_pilon_pilon,25085,1,r,1
3774,tig00000247_pilon_pilon,66578,27,r,tig00983175_pilon_pilon,53057,17,f,1
3775,tig00983175_pilon_pilon,53057,17,r,tig00000247_pilon_pilon,66578,27,f,1
3776,tig00000247_pilon_pilon,66578,27,f,tig00000489_pilon_pilon,74963,33,r,1
3777,tig00000489_pilon_pilon,74963,33,f,tig00000247_pilon_pilon,66578,27,r,1
3778,tig00000247_pilon_pilon,66578,27,f,tig00000509_pilon_pilon,103571,27,r,1
3779,tig00000509_pilon_pilon,103571,27,f,tig00000247_pilon_pilon,66578,27,r,1
3780,tig00000247_pilon_pilon,66578,27,f,tig00000874_pilon_pilon,77191,17,f,1
3781,tig00000874_pilon_pilon,77191,17,r,tig00000247_pilon_pilon,66578,27,r,1
3782,tig00000247_pilon_pilon,66578,27,f,tig00001176_pilon_pilon,1151979,63,f,1
3783,tig00001176_pilon_pilon,1151979,63,r,tig00000247_pilon_pilon,66578,27,r,1
3784,tig00000247_pilon_pilon,66578,27,f,tig00001239_pilon_pilon,95019,23,f,1
3785,tig00001239_pilon_pilon,95019,23,r,tig00000247_pilon_pilon,66578,27,r,1
3786,tig00000247_pilon_pilon,66578,27,r,tig00000097_pilon_pilon,59106,27,f,1
3787,tig00000097_pilon_pilon,59106,27,r,tig00000247_pilon_pilon,66578,27,f,1
3788,tig00000247_pilon_pilon,66578,27,r,tig00001252_pilon_pilon,105277,43,f,1
3789,tig00001252_pilon_pilon,105277,43,r,tig00000247_pilon_pilon,66578,27,f,1
3790,tig00000247_pilon_pilon,66578,27,r,tig00001264_pilon_pilon,69994,11,f,1
3791,tig00001264_pilon_pilon,69994,11,r,tig00000247_pilon_pilon,66578,27,f,1
3792,tig00000247_pilon_pilon,66578,27,r,tig00001337_pilon_pilon,209892,15,r,1
3793,tig00001337_pilon_pilon,209892,15,f,tig00000247_pilon_pilon,66578,27,f,1
3794,tig00000247_pilon_pilon,66578,27,f,tig00000113_pilon_pilon,59245,31,f,1
3795,tig00000113_pilon_pilon,59245,31,r,tig00000247_pilon_pilon,66578,27,r,1
3796,tig00000248_pilon_pilon,83825,23,f,tig00983137_pilon_pilon,44328267,35,r,1
3797,tig00983137_pilon_pilon,44328267,35,f,tig00000248_pilon_pilon,83825,23,r,1
3798,tig00000248_pilon_pilon,83825,23,r,tig00000498_pilon_pilon,66004,9,f,1
3799,tig00000498_pilon_pilon,66004,9,r,tig00000248_pilon_pilon,83825,23,f,1
3800,tig00000248_pilon_pilon,83825,23,f,tig00000750_pilon_pilon,18882656,47,r,1
3801,tig00000750_pilon_pilon,18882656,47,f,tig00000248_pilon_pilon,83825,23,r,1
3802,tig00000248_pilon_pilon,83825,23,f,tig00000055_pilon_pilon,116852,27,f,1
3803,tig00000055_pilon_pilon,116852,27,r,tig00000248_pilon_pilon,83825,23,r,1
3804,tig00000248_pilon_pilon,83825,23,f,tig00000871_pilon_pilon,14539349,101,r,1
3805,tig00000871_pilon_pilon,14539349,101,f,tig00000248_pilon_pilon,83825,23,r,1
3806,tig00000248_pilon_pilon,83825,23,f,tig00001056_pilon_pilon,111722,39,f,1
3807,tig00001056_pilon_pilon,111722,39,r,tig00000248_pilon_pilon,83825,23,r,1
3808,tig00000248_pilon_pilon,83825,23,r,tig00001422_pilon_pilon,94044,59,r,1
3809,tig00001422_pilon_pilon,94044,59,f,tig00000248_pilon_pilon,83825,23,f,1
3810,tig00000248_pilon_pilon,83825,23,r,tig00001483_pilon_pilon,4106225,81,f,1
3811,tig00001483_pilon_pilon,4106225,81,r,tig00000248_pilon_pilon,83825,23,f,1
3812,tig00000248_pilon_pilon,83825,23,f,tig00001743_pilon_pilon,1947538,29,f,1
3813,tig00001743_pilon_pilon,1947538,29,r,tig00000248_pilon_pilon,83825,23,r,1
3814,tig00000248_pilon_pilon,83825,23,f,tig00001836_pilon_pilon,1617509,79,f,1
3815,tig00001836_pilon_pilon,1617509,79,r,tig00000248_pilon_pilon,83825,23,r,1
3816,tig00000249_pilon_pilon,99533,29,r,tig00007604_pilon_pilon,227068,17,f,1
3817,tig00007604_pilon_pilon,227068,17,r,tig00000249_pilon_pilon,99533,29,f,1
3818,tig00000249_pilon_pilon,99533,29,f,tig00000025_pilon_pilon,72363,19,f,1
3819,tig00000025_pilon_pilon,72363,19,r,tig00000249_pilon_pilon,99533,29,r,1
3820,tig00000249_pilon_pilon,99533,29,r,tig00000403_pilon_pilon,126207,25,r,1
3821,tig00000403_pilon_pilon,126207,25,f,tig00000249_pilon_pilon,99533,29,f,1
3822,tig00000249_pilon_pilon,99533,29,r,tig00000689_pilon_pilon,74378,31,r,1
3823,tig00000689_pilon_pilon,74378,31,f,tig00000249_pilon_pilon,99533,29,f,1
3824,tig00000249_pilon_pilon,99533,29,r,tig00000694_pilon_pilon,98054,23,r,1
3825,tig00000694_pilon_pilon,98054,23,f,tig00000249_pilon_pilon,99533,29,f,1
3826,tig00000249_pilon_pilon,99533,29,r,tig00001341_pilon_pilon,72046,51,r,1
3827,tig00001341_pilon_pilon,72046,51,f,tig00000249_pilon_pilon,99533,29,f,1
3828,tig00000249_pilon_pilon,99533,29,f,tig00001465_pilon_pilon,47659,9,f,1
3829,tig00001465_pilon_pilon,47659,9,r,tig00000249_pilon_pilon,99533,29,r,1
3830,tig00000249_pilon_pilon,99533,29,r,tig00001613_pilon_pilon,103596,41,r,1
3831,tig00001613_pilon_pilon,103596,41,f,tig00000249_pilon_pilon,99533,29,f,1
3832,tig00000249_pilon_pilon,99533,29,f,tig00000011_pilon_pilon,92100,27,f,1
3833,tig00000011_pilon_pilon,92100,27,r,tig00000249_pilon_pilon,99533,29,r,1
3834,tig00000249_pilon_pilon,99533,29,r,tig00001690_pilon_pilon,95927,67,r,1
3835,tig00001690_pilon_pilon,95927,67,f,tig00000249_pilon_pilon,99533,29,f,1
3836,tig00000249_pilon_pilon,99533,29,f,tig00001836_pilon_pilon,1617509,79,f,1
3837,tig00001836_pilon_pilon,1617509,79,r,tig00000249_pilon_pilon,99533,29,r,1
3838,tig00000251_pilon_pilon,89611,5,r,tig00000261_pilon_pilon,113338,41,r,1
3839,tig00000261_pilon_pilon,113338,41,f,tig00000251_pilon_pilon,89611,5,f,1
3840,tig00000251_pilon_pilon,89611,5,r,tig00000021_pilon_pilon,74825,15,f,1
3841,tig00000021_pilon_pilon,74825,15,r,tig00000251_pilon_pilon,89611,5,f,1
3842,tig00000251_pilon_pilon,89611,5,r,tig00000397_pilon_pilon,54111,17,f,1
3843,tig00000397_pilon_pilon,54111,17,r,tig00000251_pilon_pilon,89611,5,f,1
3844,tig00007567_pilon_pilon,153748,17,f,tig00007568_pilon_pilon,172625,49,f,13
3845,tig00007568_pilon_pilon,172625,49,r,tig00007567_pilon_pilon,153748,17,r,13
3846,tig00007567_pilon_pilon,153748,29,f,tig00000353_pilon_pilon,66185,17,f,1
3847,tig00000353_pilon_pilon,66185,17,r,tig00007567_pilon_pilon,153748,29,r,1
3848,tig00007568_pilon_pilon,172625,61,r,tig00000022_pilon_pilon,77920,27,f,1
3849,tig00000022_pilon_pilon,77920,27,r,tig00007568_pilon_pilon,172625,61,f,1
3850,tig00007568_pilon_pilon,172625,61,r,tig00000353_pilon_pilon,66185,17,f,1
3851,tig00000353_pilon_pilon,66185,17,r,tig00007568_pilon_pilon,172625,61,f,1
3852,tig00007568_pilon_pilon,172625,61,r,tig00000370_pilon_pilon,83324,25,r,1
3853,tig00000370_pilon_pilon,83324,25,f,tig00007568_pilon_pilon,172625,61,f,1
3854,tig00007568_pilon_pilon,172625,61,r,tig00000383_pilon_pilon,74578,17,f,1
3855,tig00000383_pilon_pilon,74578,17,r,tig00007568_pilon_pilon,172625,61,f,1
3856,tig00007568_pilon_pilon,172625,61,r,tig00000030_pilon_pilon,63836,21,r,1
3857,tig00000030_pilon_pilon,63836,21,f,tig00007568_pilon_pilon,172625,61,f,1
3858,tig00007568_pilon_pilon,172625,61,r,tig00000559_pilon_pilon,80422,41,r,1
3859,tig00000559_pilon_pilon,80422,41,f,tig00007568_pilon_pilon,172625,61,f,1
3860,tig00007568_pilon_pilon,172625,61,r,tig00000596_pilon_pilon,105291,21,f,1
3861,tig00000596_pilon_pilon,105291,21,r,tig00007568_pilon_pilon,172625,61,f,1
3862,tig00007568_pilon_pilon,172625,61,r,tig00000047_pilon_pilon,83324,35,f,1
3863,tig00000047_pilon_pilon,83324,35,r,tig00007568_pilon_pilon,172625,61,f,1
3864,tig00007568_pilon_pilon,172625,61,r,tig00000652_pilon_pilon,72837,27,r,1
3865,tig00000652_pilon_pilon,72837,27,f,tig00007568_pilon_pilon,172625,61,f,1
3866,tig00007568_pilon_pilon,172625,61,r,tig00000061_pilon_pilon,78607,29,r,1
3867,tig00000061_pilon_pilon,78607,29,f,tig00007568_pilon_pilon,172625,61,f,1
3868,tig00007568_pilon_pilon,172625,61,r,tig00000846_pilon_pilon,93847,7,f,1
3869,tig00000846_pilon_pilon,93847,7,r,tig00007568_pilon_pilon,172625,61,f,1
3870,tig00007568_pilon_pilon,172625,61,r,tig00001082_pilon_pilon,73765,19,f,1
3871,tig00001082_pilon_pilon,73765,19,r,tig00007568_pilon_pilon,172625,61,f,1
3872,tig00007568_pilon_pilon,172625,61,r,tig00001387_pilon_pilon,5422788,21,f,1
3873,tig00001387_pilon_pilon,5422788,21,r,tig00007568_pilon_pilon,172625,61,f,1
3874,tig00007568_pilon_pilon,172625,61,r,tig00001706_pilon_pilon,129746,37,r,1
3875,tig00001706_pilon_pilon,129746,37,f,tig00007568_pilon_pilon,172625,61,f,1
3876,tig00007569_pilon_pilon,62976500,15,r,tig00000694_pilon_pilon,98054,23,r,1
3877,tig00000694_pilon_pilon,98054,23,f,tig00007569_pilon_pilon,62976500,15,f,1
3878,tig00007569_pilon_pilon,62976500,15,f,tig00000717_pilon_pilon,104119,49,r,1
3879,tig00000717_pilon_pilon,104119,49,f,tig00007569_pilon_pilon,62976500,15,r,1
3880,tig00007569_pilon_pilon,62976500,15,r,tig00000065_pilon_pilon,93623,35,r,1
3881,tig00000065_pilon_pilon,93623,35,f,tig00007569_pilon_pilon,62976500,15,f,1
3882,tig00007569_pilon_pilon,62976500,15,r,tig00001488_pilon_pilon,73705,13,r,1
3883,tig00001488_pilon_pilon,73705,13,f,tig00007569_pilon_pilon,62976500,15,f,1
3884,tig00007569_pilon_pilon,62976500,15,f,tig00001510_pilon_pilon,412688,51,f,1
3885,tig00001510_pilon_pilon,412688,51,r,tig00007569_pilon_pilon,62976500,15,r,1
3886,tig00007569_pilon_pilon,62976500,15,r,tig00001715_pilon_pilon,1539268,19,r,1
3887,tig00001715_pilon_pilon,1539268,19,f,tig00007569_pilon_pilon,62976500,15,f,1
3888,tig00007570_pilon_pilon,599477,19,r,tig00000311_pilon_pilon,55054,15,r,1
3889,tig00000311_pilon_pilon,55054,15,f,tig00007570_pilon_pilon,599477,19,f,1
3890,tig00007570_pilon_pilon,599477,19,r,tig00000559_pilon_pilon,80422,41,f,1
3891,tig00000559_pilon_pilon,80422,41,r,tig00007570_pilon_pilon,599477,19,f,1
3892,tig00007570_pilon_pilon,599477,19,r,tig00001195_pilon_pilon,7797087,49,f,1
3893,tig00001195_pilon_pilon,7797087,49,r,tig00007570_pilon_pilon,599477,19,f,1
3894,tig00007570_pilon_pilon,599477,19,r,tig00001420_pilon_pilon,4220570,45,r,1
3895,tig00001420_pilon_pilon,4220570,45,f,tig00007570_pilon_pilon,599477,19,f,1
3896,tig00007570_pilon_pilon,599477,19,r,tig00000130_pilon_pilon,69317,21,r,1
3897,tig00000130_pilon_pilon,69317,21,f,tig00007570_pilon_pilon,599477,19,f,1
3898,tig00007570_pilon_pilon,599477,19,r,tig00001662_pilon_pilon,364214,39,f,1
3899,tig00001662_pilon_pilon,364214,39,r,tig00007570_pilon_pilon,599477,19,f,1
